0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.700000000000000000e+01,2.439999999999999858e+01,2.519999999999999929e+01,3.060000000000000142e+01,3.060000000000000142e+01,3.119999999999999929e+01,3.080000000000000071e+01,3.420000000000000284e+01,3.720000000000000284e+01,3.520000000000000284e+01,3.739999999999999858e+01,3.620000000000000284e+01,4.020000000000000284e+01,3.979999999999999716e+01,3.939999999999999858e+01,4.000000000000000000e+01,4.039999999999999858e+01,4.020000000000000284e+01,4.200000000000000000e+01,4.179999999999999716e+01,4.160000000000000142e+01,4.300000000000000000e+01,4.320000000000000284e+01,4.379999999999999716e+01,4.379999999999999716e+01,4.420000000000000284e+01,4.439999999999999858e+01,4.520000000000000284e+01,4.520000000000000284e+01,4.560000000000000142e+01,4.539999999999999858e+01,4.600000000000000000e+01,4.560000000000000142e+01,4.600000000000000000e+01
0.000000000000000000e+00,2.200000000000000000e+01,2.819999999999999929e+01,3.060000000000000142e+01,3.379999999999999716e+01,3.600000000000000000e+01,3.879999999999999716e+01,3.700000000000000000e+01,3.939999999999999858e+01,4.060000000000000142e+01,4.120000000000000284e+01,4.139999999999999858e+01,4.220000000000000284e+01,4.360000000000000142e+01,4.379999999999999716e+01,4.439999999999999858e+01,4.379999999999999716e+01,4.439999999999999858e+01,4.439999999999999858e+01,4.679999999999999716e+01,4.579999999999999716e+01,4.620000000000000284e+01,4.600000000000000000e+01,4.779999999999999716e+01,4.760000000000000142e+01,4.679999999999999716e+01,4.720000000000000284e+01,4.720000000000000284e+01,4.760000000000000142e+01,4.720000000000000284e+01,4.900000000000000000e+01,4.860000000000000142e+01,4.839999999999999858e+01,4.839999999999999858e+01,4.900000000000000000e+01
0.000000000000000000e+00,2.560000000000000142e+01,3.180000000000000071e+01,3.679999999999999716e+01,3.900000000000000000e+01,4.020000000000000284e+01,4.160000000000000142e+01,4.220000000000000284e+01,4.360000000000000142e+01,4.360000000000000142e+01,4.420000000000000284e+01,4.579999999999999716e+01,4.620000000000000284e+01,4.520000000000000284e+01,4.520000000000000284e+01,4.460000000000000142e+01,4.779999999999999716e+01,4.760000000000000142e+01,4.660000000000000142e+01,4.700000000000000000e+01,4.779999999999999716e+01,4.800000000000000000e+01,5.020000000000000284e+01,4.860000000000000142e+01,4.920000000000000284e+01,4.879999999999999716e+01,4.960000000000000142e+01,4.960000000000000142e+01,5.039999999999999858e+01,4.920000000000000284e+01,5.020000000000000284e+01,5.000000000000000000e+01,5.100000000000000000e+01,5.100000000000000000e+01,5.100000000000000000e+01
0.000000000000000000e+00,2.619999999999999929e+01,3.420000000000000284e+01,3.600000000000000000e+01,3.700000000000000000e+01,4.039999999999999858e+01,4.239999999999999858e+01,4.360000000000000142e+01,4.339999999999999858e+01,4.279999999999999716e+01,4.539999999999999858e+01,4.520000000000000284e+01,4.500000000000000000e+01,4.579999999999999716e+01,4.579999999999999716e+01,4.660000000000000142e+01,4.800000000000000000e+01,4.660000000000000142e+01,4.739999999999999858e+01,4.860000000000000142e+01,4.879999999999999716e+01,4.820000000000000284e+01,4.820000000000000284e+01,5.000000000000000000e+01,4.979999999999999716e+01,4.920000000000000284e+01,4.979999999999999716e+01,4.979999999999999716e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.079999999999999716e+01,5.079999999999999716e+01,5.100000000000000000e+01,5.079999999999999716e+01,5.100000000000000000e+01
0.000000000000000000e+00,2.880000000000000071e+01,3.639999999999999858e+01,3.739999999999999858e+01,4.160000000000000142e+01,4.339999999999999858e+01,4.220000000000000284e+01,4.439999999999999858e+01,4.720000000000000284e+01,4.560000000000000142e+01,4.820000000000000284e+01,4.739999999999999858e+01,4.960000000000000142e+01,4.960000000000000142e+01,4.939999999999999858e+01,5.039999999999999858e+01,5.179999999999999716e+01,5.100000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,5.160000000000000142e+01,5.239999999999999858e+01,5.200000000000000000e+01,5.139999999999999858e+01,5.279999999999999716e+01,5.279999999999999716e+01,5.239999999999999858e+01,5.400000000000000000e+01,5.439999999999999858e+01,5.400000000000000000e+01,5.439999999999999858e+01,5.460000000000000142e+01,5.460000000000000142e+01,5.400000000000000000e+01,5.500000000000000000e+01
0.000000000000000000e+00,3.139999999999999858e+01,3.539999999999999858e+01,4.160000000000000142e+01,4.339999999999999858e+01,4.260000000000000142e+01,4.400000000000000000e+01,4.739999999999999858e+01,4.860000000000000142e+01,4.879999999999999716e+01,4.920000000000000284e+01,4.900000000000000000e+01,4.920000000000000284e+01,4.839999999999999858e+01,5.200000000000000000e+01,5.060000000000000142e+01,5.239999999999999858e+01,5.060000000000000142e+01,5.420000000000000284e+01,5.320000000000000284e+01,5.179999999999999716e+01,5.339999999999999858e+01,5.379999999999999716e+01,5.420000000000000284e+01,5.320000000000000284e+01,5.500000000000000000e+01,5.539999999999999858e+01,5.620000000000000284e+01,5.620000000000000284e+01,5.520000000000000284e+01,5.620000000000000284e+01,5.560000000000000142e+01,5.700000000000000000e+01,5.639999999999999858e+01,5.700000000000000000e+01
0.000000000000000000e+00,3.239999999999999858e+01,3.739999999999999858e+01,4.160000000000000142e+01,4.360000000000000142e+01,4.579999999999999716e+01,4.860000000000000142e+01,4.600000000000000000e+01,4.800000000000000000e+01,4.879999999999999716e+01,5.200000000000000000e+01,5.220000000000000284e+01,5.420000000000000284e+01,5.179999999999999716e+01,5.360000000000000142e+01,5.300000000000000000e+01,5.360000000000000142e+01,5.500000000000000000e+01,5.420000000000000284e+01,5.460000000000000142e+01,5.579999999999999716e+01,5.500000000000000000e+01,5.660000000000000142e+01,5.660000000000000142e+01,5.679999999999999716e+01,5.560000000000000142e+01,5.579999999999999716e+01,5.639999999999999858e+01,5.760000000000000142e+01,5.700000000000000000e+01,5.760000000000000142e+01,5.700000000000000000e+01,5.739999999999999858e+01,5.800000000000000000e+01,5.800000000000000000e+01
0.000000000000000000e+00,3.300000000000000000e+01,4.079999999999999716e+01,4.160000000000000142e+01,4.579999999999999716e+01,4.720000000000000284e+01,4.920000000000000284e+01,4.779999999999999716e+01,4.979999999999999716e+01,5.160000000000000142e+01,5.360000000000000142e+01,5.139999999999999858e+01,5.300000000000000000e+01,5.200000000000000000e+01,5.400000000000000000e+01,5.420000000000000284e+01,5.500000000000000000e+01,5.560000000000000142e+01,5.500000000000000000e+01,5.460000000000000142e+01,5.560000000000000142e+01,5.560000000000000142e+01,5.679999999999999716e+01,5.600000000000000000e+01,5.800000000000000000e+01,5.739999999999999858e+01,5.660000000000000142e+01,5.700000000000000000e+01,5.679999999999999716e+01,5.879999999999999716e+01,5.820000000000000284e+01,5.800000000000000000e+01,5.879999999999999716e+01,5.879999999999999716e+01,5.900000000000000000e+01
0.000000000000000000e+00,3.479999999999999716e+01,4.060000000000000142e+01,4.260000000000000142e+01,4.639999999999999858e+01,4.920000000000000284e+01,5.000000000000000000e+01,5.120000000000000284e+01,5.000000000000000000e+01,5.179999999999999716e+01,5.400000000000000000e+01,5.139999999999999858e+01,5.360000000000000142e+01,5.560000000000000142e+01,5.479999999999999716e+01,5.439999999999999858e+01,5.420000000000000284e+01,5.479999999999999716e+01,5.539999999999999858e+01,5.700000000000000000e+01,5.700000000000000000e+01,5.760000000000000142e+01,5.820000000000000284e+01,5.700000000000000000e+01,5.800000000000000000e+01,5.800000000000000000e+01,5.860000000000000142e+01,5.879999999999999716e+01,5.979999999999999716e+01,5.939999999999999858e+01,5.979999999999999716e+01,5.979999999999999716e+01,6.000000000000000000e+01,5.960000000000000142e+01,6.000000000000000000e+01
